receipt_file,store,item_order,gt_name,semantic_name,name_match,qty_match,unit_price_match,base_price_match,discount_match,final_price_match,numeric_all_match,structure_success,failure_reason
066_hanaro.json,hanaro,3,앞다리살 (국내산),앞다리살 (국내산),True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,4,신선닭고기닭볶음탕 1000g,신선닭고기닭볶음탕 1000g,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,5,목우촌 무항생제 북채 400g 400g,목우촌 무항생제 북채 400g 400g,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,6,생강흙,생강흙,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,7,P@친환경미나리/국산 200g/봉지,P@친환경미나리/국산 200g/봉지,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,8,강릉초당청국장 250G,강릉초당청국장 250G,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,9,참나물 (일반) /250g/봉지/국산 250g,참나물 (일반) /250g/봉지/국산 250g,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,10,초당두부550G(포장) 550g,초당두부550G(포장) 550g,True,True,True,True,True,True,True,True,
067_hanaro.json,hanaro,1,귤,귤,True,True,True,True,True,True,True,True,
067_hanaro.json,hanaro,2,다시다 명품 골드 250g 250g,다시다 명품 골드 250g 250g,True,True,True,True,True,True,True,True,
067_hanaro.json,hanaro,3,초당두부550G(포장) 550g,초당두부550G(포장) 550g,True,True,True,True,True,True,True,True,
067_hanaro.json,hanaro,4,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
068_hanaro.json,hanaro,1,낙원특판란30구 ea,낙원특판란30구 ea,True,True,True,True,True,True,True,True,
068_hanaro.json,hanaro,2,서울우유 1L EA,서울우유 1L EA,True,True,True,True,True,True,True,True,
068_hanaro.json,hanaro,3,삼겹살,삼겹살,True,True,True,True,True,True,True,True,
068_hanaro.json,hanaro,4,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
069_hanaro.json,hanaro,1,음료행사,음료행사,True,True,True,True,True,True,True,True,
069_hanaro.json,hanaro,2,고추 (뜨라네/청양고추) (990원)/봉/국산,고추 (뜨라네/청양고추) (990원)/봉/국산,True,True,True,True,True,True,True,True,
069_hanaro.json,hanaro,3,돈육냉동삼겹살 (국내산),돈육냉동삼겹살 (국내산),True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,1,마늘.,마늘.,True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,2,재사용 종량제봉투 10리터,재사용 종량제봉투 10리터,True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,3,영양판란 (대) 30개 없음,영양판란 (대) 30개 없음,True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,4,깻잎,깻잎,True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,5,논우렁살,논우렁살,True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,6,한우사태,한우사태,True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,7,로컬푸드 상추(윤보연),로컬푸드 상추(윤보연),True,True,True,True,True,True,True,True,
070_hanaro.json,hanaro,8,흙당근,흙당근,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,1,@삼양라면멀티120G*5 (120G*5) *8,P@삼양라면멀티120G*5 (120G*5) *8,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,2,오뚜기 굴진짬뽕 멀티 130g*4,오뚜기 굴진짬뽕 멀티 130g*4,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,3,인기스낵 기획팩 (새꿀바감) 66G*4번들*,인기스낵 기획팩 (새꿀바감) 66G*4번들*,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,4,방울토마토,방울토마토,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,5,초당두부55OG(포장) 550g,초당두부55OG(포장) 550g,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,6,비요뜨초코링 138g*2,비요뜨초코링 138g*2,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,7,2080부드러운모3입 3입,0부드러운모3입 3입,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,8,빙그레 삼다향한라봉감귤주스 320ml,빙그레 삼다향한라봉감귤주스 320ml,True,True,True,True,True,True,True,True,
071_hanaro.json,hanaro,9,재사용 종량제봉투 10리터,재사용 종량제봉투 10리터,True,False,True,False,True,True,False,False,numeric_field_mismatch
072_hanaro.json,hanaro,1,참외.,참외.,True,True,True,True,True,True,True,True,
073_hanaro.json,hanaro,1,풀무원 특등급국산콩두부칩 오리지널 4,0C1 P풀무원 특등급국산콩두부칩 오리지널 4,True,True,True,True,True,True,True,True,
073_hanaro.json,hanaro,2,숙주,DC2 P숙주,True,True,True,True,True,True,True,True,
073_hanaro.json,hanaro,3,한우사태,DC3 P한우사태,True,True,True,True,True,True,True,True,
073_hanaro.json,hanaro,4,명품란 (특란) 30구/국산 30구,DC5 재사용종량제봉투 20L,False,True,False,False,True,False,False,False,name_mapping_failure
073_hanaro.json,hanaro,5,재사용종량제봉투 20L,I)C6 P느타리버섯(느타리버섯(일반))/100g/벌,False,True,False,False,True,False,False,False,name_mapping_failure
073_hanaro.json,hanaro,6,느타리버섯(느타리버섯(일반))/100g/벌,DC7 P대파,False,True,False,False,True,False,False,False,name_mapping_failure
073_hanaro.json,hanaro,7,대파,,False,False,False,False,False,False,False,False,missing_pred_item
074_hanaro.json,hanaro,1,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
074_hanaro.json,hanaro,2,백오이,백오이,True,True,True,True,True,True,True,True,
074_hanaro.json,hanaro,3,영양판란(대) 30개 없음,영양판란(대) 30개 없음,True,True,True,True,True,True,True,True,
075_hanaro.json,hanaro,1,마늘,마늘,True,True,True,True,True,True,True,True,
075_hanaro.json,hanaro,2,양파,양파,True,True,True,True,True,True,True,True,
075_hanaro.json,hanaro,3,오리온 더자일리톨리필 138g,오리온 더자일리톨리필 138g,True,True,True,True,True,True,True,True,
075_hanaro.json,hanaro,4,. P앞다리살(국내산),. P앞다리살(국내산),True,True,True,True,True,True,True,True,
076_hanaro.json,hanaro,1,좋은느낌 입는오버나이트 중형 8P,좋은느낌 입는오버나이트 중형 8P,True,False,False,False,False,True,False,False,numeric_field_mismatch
076_hanaro.json,hanaro,2,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
